facility_id,County,n_inspections,n_investigations,n_enforcement,n_limitations,n_other,n_docs_total,n_civil_fines,n_stop_placement,n_conditions,years_present,latest_year,latest_enforcement_year,fetch_status
F00779,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00780,Pierce,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00782,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00783,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F00752,King,2,0,0,0,0,2,0,0,0,2025,2025,,ok
F00786,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00784,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00785,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00787,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00751,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00788,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00790,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00792,King,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F00791,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00793,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00795,King,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F00797,King,0,0,0,0,0,0,0,0,0,,,,ok
F00796,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00798,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00799,King,0,0,0,0,0,0,0,0,0,,,,ok
F00800,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00765,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00802,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00801,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F00803,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00804,Pierce,1,0,9,0,0,10,4,2,2,"2023,2024,2025",2025,2025,ok
F00805,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00807,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00808,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00809,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F00810,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00811,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00813,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00812,Spokane,1,0,0,2,0,3,0,0,0,"2018,2024",2024,,ok
F00814,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00815,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00816,King,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F00781,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00817,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00818,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00819,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00820,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00821,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00823,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00789,King,1,3,1,0,0,5,1,0,0,"2023,2024,2025",2025,2024,ok
F00824,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00825,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00826,King,1,2,0,0,0,3,0,0,0,2024,2024,,ok
F00827,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00828,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00830,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00831,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00794,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00832,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00833,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00834,King,0,0,0,0,0,0,0,0,0,,,,ok
F00835,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00836,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00838,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F00839,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00840,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00806,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00841,King,1,1,2,0,0,4,2,0,0,2025,2025,2025,ok
F00842,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00843,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00844,King,0,0,0,0,0,0,0,0,0,,,,ok
F00845,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00847,King,0,1,0,0,0,1,0,0,0,2023,2023,,ok
F00848,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00849,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00850,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F00851,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00852,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00854,King,0,0,0,0,0,0,0,0,0,,,,ok
F00853,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F00855,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00856,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00857,Pierce,1,4,0,0,0,5,0,0,0,"2024,2025",2025,,ok
F00858,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00859,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00822,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00860,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00861,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00862,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00863,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00864,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00866,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00867,Spokane,2,1,1,0,0,4,1,0,0,"2023,2024",2024,2023,ok
F00001,King,0,0,0,0,0,0,0,0,0,,,,err:ReadTimeout
F00868,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00869,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00870,King,1,2,0,0,0,3,0,0,0,"2024,2025",2025,,ok
F00871,King,1,0,1,0,0,2,1,0,0,2026,2026,2026,ok
F00872,King,0,0,0,0,0,0,0,0,0,,,,ok
F00874,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00875,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00876,Pierce,1,0,0,2,0,3,0,0,0,"2019,2023",2023,,ok
F00877,King,1,2,0,0,0,3,0,0,0,2024,2024,,ok
F00878,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00829,Spokane,1,0,1,0,0,2,1,0,0,"2023,2025",2025,2025,ok
F00879,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00880,Pierce,1,2,0,0,0,3,0,0,0,"2023,2024",2024,,ok
F00881,Spokane,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00882,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00846,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00883,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00886,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00885,King,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F00887,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00888,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00890,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00891,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00892,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00894,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00893,Spokane,2,0,1,0,0,3,1,0,0,"2024,2026",2026,2026,ok
F00895,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00896,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00897,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00898,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00899,King,1,0,1,2,0,4,1,0,0,"2019,2023,2024",2024,2023,ok
F00900,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F00903,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00901,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00902,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00865,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00905,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00904,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00906,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00907,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00908,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00910,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00911,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00912,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00913,Spokane,2,2,0,0,0,4,0,0,0,"2024,2026",2026,,ok
F00914,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00915,King,1,2,0,0,0,3,0,0,0,2024,2024,,ok
F00916,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00917,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00919,King,1,0,0,3,0,4,0,0,0,"2019,2025",2025,,ok
F00918,King,0,0,0,0,0,0,0,0,0,,,,ok
F00921,King,1,0,0,2,0,3,0,0,0,"2019,2024",2024,,ok
F00920,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00922,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00884,Pierce,1,1,2,0,0,4,2,0,0,"2024,2026",2026,2026,ok
F00924,Pierce,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00923,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00926,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00925,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00927,King,1,4,0,0,0,5,0,0,0,"2023,2024,2025",2025,,ok
F00930,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00837,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00929,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00889,Pierce,2,0,0,3,0,5,0,0,0,"2019,2023,2026",2026,,ok
F00932,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00933,King,0,0,0,2,0,2,0,0,0,2023,2023,,ok
F00934,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00936,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00938,King,2,1,1,0,0,4,1,0,0,"2023,2025",2025,2025,ok
F00939,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00940,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00941,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00942,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00943,King,1,0,2,0,0,3,2,0,0,"2025,2026",2026,2025,ok
F00945,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00944,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00909,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00947,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00946,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00948,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00949,King,1,2,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00951,King,0,1,0,0,0,1,0,0,0,2024,2024,,ok
F00952,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00953,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00954,King,0,0,0,0,0,0,0,0,0,,,,ok
F00955,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F00956,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00957,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00958,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00928,King,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00961,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00960,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00959,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00962,King,1,2,0,0,0,3,0,0,0,2024,2024,,ok
F00937,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00964,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00966,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00965,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00967,Pierce,1,2,1,0,0,4,1,0,0,"2023,2024,2025",2025,2024,ok
F00931,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00970,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00969,Pierce,1,0,0,3,0,4,0,0,0,"2019,2023",2023,,ok
F00971,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00973,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00972,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00974,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F00975,King,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F00977,Pierce,2,1,3,0,0,6,0,0,2,"2023,2024,2025",2025,2025,ok
F00976,King,0,0,0,0,0,0,0,0,0,,,,ok
F00978,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00979,King,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00980,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00982,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00981,Pierce,2,0,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F00983,King,1,1,1,0,0,3,1,0,0,2025,2025,2025,ok
F00984,King,0,0,0,0,0,0,0,0,0,,,,ok
F00985,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00950,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00986,King,1,0,0,2,0,3,0,0,0,"2019,2025",2025,,ok
F00987,King,1,0,1,0,0,2,1,0,0,2024,2024,2024,ok
F00988,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00989,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00990,Pierce,1,2,1,0,0,4,1,0,0,"2024,2025,2026",2026,2024,ok
F00992,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00993,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00994,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F00995,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00996,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00963,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F00997,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F00999,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025,2026",2026,,ok
F00998,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01000,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01001,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01003,King,2,1,1,0,0,4,1,0,0,2025,2025,2025,ok
F01004,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01005,King,1,3,0,0,0,4,0,0,0,"2023,2024,2025",2025,,ok
F00968,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01006,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01007,Pierce,1,0,1,0,0,2,1,0,0,"2024,2026",2026,2026,ok
F01008,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01010,King,0,0,0,0,0,0,0,0,0,,,,ok
F01009,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01012,King,0,0,0,0,0,0,0,0,0,,,,ok
F01013,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01014,Spokane,1,0,1,0,0,2,1,0,0,2025,2025,2025,ok
F01015,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01016,Pierce,1,1,0,0,0,2,0,0,0,2023,2023,,ok
F00873,Spokane,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01017,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01018,Pierce,1,1,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01020,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01019,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01021,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01023,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01024,Pierce,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01025,Spokane,2,2,0,0,0,4,0,0,0,"2023,2024,2025,2026",2026,,ok
F01027,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01026,Pierce,1,2,0,0,0,3,0,0,0,"2024,2025,2026",2026,,ok
F01028,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F00991,Pierce,1,6,2,0,0,9,2,0,0,"2023,2024,2025,2026",2026,2025,ok
F01029,Pierce,0,1,0,0,0,1,0,0,0,2023,2023,,ok
F01030,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01031,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01032,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01033,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01035,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01036,Spokane,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01002,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01037,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01038,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01039,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01041,King,1,1,1,0,0,3,1,0,0,2023,2023,2023,ok
F01043,Pierce,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01040,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01044,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01045,King,0,0,0,0,0,0,0,0,0,,,,ok
F01046,King,0,0,0,0,0,0,0,0,0,,,,ok
F01047,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F01011,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01048,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01049,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01050,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01052,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01054,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01051,Pierce,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F01055,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01056,King,1,2,1,0,0,4,1,0,0,"2024,2025",2025,2025,ok
F01022,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01058,Spokane,2,1,0,0,0,3,0,0,0,"2023,2025",2025,,ok
F01060,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01059,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01061,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01057,King,0,0,0,0,0,0,0,0,0,,,,ok
F01063,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01065,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01064,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01066,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01067,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01070,Pierce,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01068,King,0,2,0,0,0,2,0,0,0,2024,2024,,ok
F01069,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01071,King,1,3,1,0,0,5,1,0,0,"2024,2025",2025,2024,ok
F01072,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01073,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01076,King,1,0,0,2,0,3,0,0,0,"2020,2023",2023,,ok
F01075,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01074,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01077,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01079,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01081,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01078,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01034,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01080,Pierce,1,0,0,2,0,3,0,0,0,"2020,2024",2024,,ok
F01082,Spokane,2,0,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01084,King,1,0,1,1,0,3,1,0,0,2024,2024,2024,ok
F01083,King,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01087,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01085,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01088,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01089,King,1,1,0,0,0,2,0,0,0,"2024,2025",2025,,ok
F01090,Spokane,1,3,0,0,0,4,0,0,0,"2023,2024,2025",2025,,ok
F01091,King,0,0,0,0,0,0,0,0,0,,,,ok
F01092,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01053,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01093,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01095,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01094,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01096,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01097,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
F01099,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01101,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01100,Pierce,2,0,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01042,King,0,0,0,0,0,0,0,0,0,,,,ok
F01102,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01062,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01103,King,1,1,0,0,0,2,0,0,0,"2024,2026",2026,,ok
F01104,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01105,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01108,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01111,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01106,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01110,Spokane,2,4,3,0,0,9,0,0,2,"2023,2024,2025",2025,2024,ok
F01114,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01115,King,0,0,0,0,0,0,0,0,0,,,,ok
F01116,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01112,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01113,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01118,Pierce,1,0,2,0,0,3,2,0,0,"2025,2026",2026,2026,ok
F01117,Pierce,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01121,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01120,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01119,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01122,King,1,0,0,0,0,1,0,0,0,2026,2026,,ok
F01125,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01123,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01124,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01126,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01127,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01086,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01128,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01130,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01131,King,1,0,0,0,0,1,0,0,0,2023,2023,,ok
F01129,King,1,1,0,0,0,2,0,0,0,"2025,2026",2026,,ok
F01098,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01132,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F01134,King,1,3,5,0,0,9,2,0,2,"2023,2024,2025,2026",2026,2026,ok
F01135,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01137,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01136,King,0,0,0,0,0,0,0,0,0,,,,ok
F01109,Spokane,2,0,0,4,0,6,0,0,0,"2023,2024,2025",2025,,ok
F01139,Spokane,2,0,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01107,Spokane,1,1,0,0,0,2,0,0,0,"2023,2024",2024,,ok
F01141,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01142,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01140,King,1,1,0,0,0,2,0,0,0,"2023,2026",2026,,ok
F01143,Pierce,1,1,0,3,0,5,0,0,0,"2020,2021,2025",2025,,ok
F01145,Pierce,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01147,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01148,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01149,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01151,Spokane,1,1,0,0,0,2,0,0,0,2024,2024,,ok
F01150,King,1,1,0,0,0,2,0,0,0,"2023,2025",2025,,ok
F01153,King,1,1,0,0,0,2,0,0,0,2025,2025,,ok
F01152,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F00935,Spokane,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01155,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01154,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01156,King,1,0,0,0,0,1,0,0,0,2025,2025,,ok
F01157,King,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01158,Pierce,1,0,0,0,0,1,0,0,0,2024,2024,,ok
F01160,Pierce,0,0,0,0,0,0,0,0,0,,,,ok
